region,lat,lng,nodos,golden
Region4,25.7387833,-100.3424972,2,18.5
Region9,25.7395611,-100.3956806,1,62
Region9,25.739594,-100.352917,1,62
Region9,25.740977,-100.312521,1,87
Region4,25.741594,-99.955514,1,12
Region9,25.7417444,-100.2171583,1,62
Region4,25.741816,-100.217522,2,18.5
Region4,25.746115,-100.166882,2,18.5
Region4,25.7466889,-100.3103944,2,12
Region6,25.747437,-100.294243,4,12
Region6,25.754959,-100.181724,1,12
Region8,25.755806,-100.367222,1,100
Region4,25.756738,-99.377155,2,12
Region9,25.757164,-99.979915,4,68.75
Region4,25.757806,-100.144143,2,18.5
Region7,25.761435,-100.274387,1,25
Region9,25.762933,-100.207561,1,50
Region9,25.76343,-100.414133,1,62
Region5,25.764117,-100.317089,1,62
Region4,25.765693,-100.303435,3,28.6666666667
Region6,25.766036,-100.302036,1,12
Region4,25.766461,-103.273345,4,12
Region4,25.767121,-100.369871,2,18.5
Region6,25.769861,-100.180944,1,62
Region6,25.770872,-97.530859,1,12
Region4,25.772238,-97.5382,2,12
Region5,25.772278,-100.381278,1,25
Region4,25.773248,-100.1631939,2,18.5
Region9,25.773603,-100.401598,1,62
Region4,25.773624,-100.424987,2,18.5
Region8,25.773883,-100.426203,3,37.3333333333
Region6,25.775279,-97.796474,1,62
Region6,25.7758583,-100.3279222,1,62
Region8,25.778486,-100.385306,1,100
Region4,25.7796492,-100.3878006,2,12
Region4,25.7811078,-100.2864747,2,12
Region9,25.78125,-100.4065556,1,50
Region9,25.781637,-109.00389,1,12
Region6,25.7817694,-100.1307278,3,12
Region3,25.782467,-100.184314,2,18.5
Region9,25.782939,-100.316853,2,37.5
Region9,25.7830278,-100.2363306,1,50
Region9,25.784417,-100.052602,1,50
Region4,25.78445,-100.266069,2,12
Region9,25.785667,-100.253778,1,87
Region6,25.7862778,-100.4796944,1,12
Region6,25.788475,-100.4470361,1,12
Region9,25.788482,-100.447041,2,62
Region2,25.7888889,-108.9846306,1,62
Region4,25.789741,-99.259996,2,18.5
Region9,25.7902,-100.3340111,2,62
Region7,25.791,-100.2355,1,100
Region4,25.791667,-108.998611,2,12
Region5,25.793894,-100.172622,1,62
Region6,25.793989,-100.293389,1,12
Region4,25.79572,-100.20124,4,18.5
Region3,25.796246,-108.977311,2,12
Region9,25.7963,-100.318104,1,12
Region6,25.796684,-100.258655,1,12
Region5,25.798308,-100.212674,1,62
Region9,25.798816,-100.323871,1,62
Region4,25.799136,-100.098158,2,18.5
Region8,25.804792,-100.300988,3,37.3333333333
Region6,25.805415,-100.315736,1,62
Region2,25.807319,-108.969469,1,12
Region6,25.809009,-100.256878,1,12
Region4,25.8092917,-97.5203167,2,12
Region9,25.809372,-100.330442,1,62
Region9,25.81015,-100.288084,1,50
Region4,25.8116264,-99.1185847,2,18.5
Region6,25.811705,-100.347166,1,75
Region9,25.816361,-100.301639,2,87.5
Region4,25.8196411,-100.2198714,2,18.5
Region4,25.8228056,-97.49455,2,6
Region9,25.8232444,-100.3023444,2,93.5
Region4,25.8256583,-100.2618056,2,18.5
Region4,25.833968,-97.516176,2,12
Region4,25.835503,-97.458069,2,12
Region7,25.837026,-100.143392,1,100
Region4,25.83826,-97.474192,4,12
Region4,25.838703,-97.436962,2,12
Region4,25.840448,-97.525526,2,12
Region4,25.8408056,-97.4953611,2,18.5
Region4,25.841719,-97.55559,2,12
Region4,25.842399,-97.507506,2,12
Region6,25.844577,-100.370864,1,12
Region4,25.846878,-97.483434,2,6
Region3,25.8484236,-100.3015397,2,12
Region9,25.848593,-100.319792,1,62
Region4,25.8487583,-97.5200667,2,12
Region5,25.852756,-100.422207,1,62
Region4,25.853036,-97.504318,2,12
Region4,25.85363,-97.53206,2,12
Region4,25.8623917,-97.5864306,2,12
Region4,25.862682,-97.518986,3,16.3333333333
Region4,25.864463,-97.481475,2,12
Region4,25.8657639,-97.4932806,2,18.5
Region4,25.8679944,-97.5562889,2,12
Region4,25.8720028,-97.4889667,2,12
Region3,25.87497,-100.12834,2,18.5
Region4,25.875805,-97.515184,2,6
Region4,25.878649,-97.491777,3,33
Region2,25.879224,-108.901675,1,0
Region7,25.88305,-100.165694,2,18.5
Vacio,25.886248,-97.546876,2,12
Region4,25.888427,-97.502554,2,6
Region4,25.899666,-97.807409,2,12
Region5,25.9028694,-100.2660944,2,62
Region4,25.908702,-97.552984,2,6
Region4,25.934791,-100.1846472,2,18.5
Region3,25.943632,-100.228352,2,18.5
Region4,25.949896,-97.968181,2,12
Region3,25.9683222,-109.3077444,2,12
Region4,25.9720833,-100.1495833,2,18.5
Region5,25.980521,-98.078142,1,100
Region3,25.980698,-98.098016,2,18.5
Region4,25.986733,-98.109012,2,12
Region4,25.993118,-97.747884,4,12
Region7,25.99475,-98.119212,1,100
Region4,26.0032333,-98.2117167,4,12
Region4,26.009482,-98.488853,2,12
Region4,26.012629,-98.184731,2,12
Region4,26.014325,-98.2785139,2,12
Region4,26.0194,-98.222313,2,12
Region4,26.024333,-98.250259,2,6
Region4,26.032054,-98.292198,2,12
Region4,26.0341306,-98.2735389,2,12
Region6,26.036262,-98.23025,1,62
Region7,26.0406833,-98.2161806,1,100
Region4,26.042322,-98.372428,2,12
Region3,26.04271,-100.12842,2,18.5
Region7,26.043331,-98.313354,1,100
Region9,26.044645,-98.233781,1,50
Region7,26.049883,-98.282365,1,100
Region4,26.05075,-98.304346,2,12
Region4,26.051007,-98.330357,4,12
Region6,26.051355,-98.23847,1,62
Region4,26.052129,-98.291915,2,12
Region4,26.053754,-98.316894,2,12
Region4,26.054455,-98.375798,2,12
Region4,26.055808,-97.951799,2,12
Region4,26.059304,-98.282092,2,6
Region4,26.059343,-98.261379,4,9
Region4,26.059881,-98.334217,2,12
Region4,26.060091,-98.325066,2,6
Region4,26.060476,-98.29733,2,12
Region4,26.06545,-98.3388611,2,12
Region3,26.0671778,-98.3847556,2,12
Region3,26.069246,-98.261706,2,12
Region4,26.069437,-98.329487,2,12
Region4,26.069982,-98.305693,2,12
Region4,26.070059,-98.286959,2,12
Region3,26.071996,-98.368655,2,12
Region8,26.073479,-108.767339,1,100
Region3,26.073934,-98.270797,2,12
Region5,26.075989,-98.318355,2,12
Region4,26.076939,-98.298046,2,6
Region4,26.0774,-98.278828,2,12
Region7,26.07952,-98.276571,2,25
Region3,26.080959,-98.306066,2,12
Region4,26.084298,-98.284024,2,6
Region4,26.085544,-98.276315,2,12
Region4,26.086029,-98.291575,2,12
Region3,26.086823,-98.312145,2,12
Region3,26.087211,-98.303147,2,12
Vacio,26.092194,-98.328056,1,100
Region4,26.092434,-98.276874,2,6
Region4,26.092543,-98.288454,2,12
Region4,26.096288,-98.308444,2,12
Region5,26.140195,-98.343599,1,62
Region6,26.1422444,-98.3399,1,12
Region5,26.187009,-98.470534,1,100
Region4,26.1922039,-100.0979706,2,12
Region4,26.260697,-98.711112,2,12
Region3,26.274358,-100.091017,2,12
Region2,26.330399,-108.887937,1,0
Region4,26.364735,-98.935365,2,6
Region4,26.398092,-99.028058,2,12
Region7,26.429551,-99.153776,1,25
Region3,26.4980639,-100.1711056,2,18.5
Region4,26.501747,-100.011299,2,18.5
Region9,26.5047528,-100.1834472,1,62
Region4,26.557528,-99.229033,2,6
Region4,26.60711,-100.04811,2,12
Region4,26.6578417,-99.3415056,2,12
Region4,26.7745588,-109.2994684,2,18.5
Region5,26.787993,-101.436804,1,100
Region4,26.792725,-99.8691583,2,12
Region4,26.80228,-101.422413,2,18.5
Region4,26.834559,-109.640173,2,6
Region4,26.862428,-101.444146,2,18.5
Region4,26.87916,-101.478,1,25
Region4,26.885474,-101.417724,2,18.5
Region4,26.89,-101.4022,2,18.5
Region4,26.89136,-101.44675,2,18.5
Region4,26.9004573,-99.4326848,2,6
Region9,26.903056,-101.415278,1,62
Region4,26.90348,-101.42191,2,18.5
Region4,26.90353,-101.44814,2,18.5
Region9,26.904883,-101.435234,1,62
Region4,26.908832,-101.472911,2,18.5
Region4,26.913739,-101.456,2,18.5
Region9,26.916058,-105.663468,1,62
Region3,26.91701,-105.663499,2,12
Region5,26.917199,-101.435274,1,100
Region4,26.92316,-101.41978,2,18.5
Region4,26.923591,-101.465441,2,18.5
Region5,26.92498,-101.403428,1,62
Region3,26.926082,-105.674397,2,6
Region4,26.92632,-101.44743,2,18.5
Region6,26.930723,-105.667203,1,12
Region8,26.9326444,-105.6521306,4,40.5
Region3,26.933611,-105.6625,2,6
Region4,26.934158,-101.414859,2,18.5
Region9,26.937578,-101.453781,1,62
Region4,26.938566,-101.434249,2,18.5
Region4,26.93884,-101.45316,2,18.5
Region6,26.95835,-101.399753,1,62
Region4,26.9584444,-101.3998,2,18.5
Region3,26.970973,-105.506522,2,12
Region4,26.973326,-101.43902,2,18.5
Region3,26.987717,-105.411846,2,6
Region4,27.010704,-109.433328,2,18.5
Region3,27.039026,-105.241477,2,12
Region3,27.060341,-109.435255,2,12
Region2,27.0651472,-109.4781806,1,12
Region4,27.079964,-109.927107,2,12
Region2,27.111401,-109.452219,1,0
Region2,27.116431,-109.849176,1,12
Region9,27.122355,-104.905684,2,75
Region4,27.1224639,-104.9205556,2,12
Region3,27.1308972,-104.9174306,2,12
Region3,27.138727,-104.913113,4,9
Region4,27.165612,-99.668858,2,18.5
Region4,27.171179,-99.458837,2,12
Region3,27.240622,-104.932759,2,6
Region4,27.256162,-99.507824,2,12
Region4,27.305222,-99.602365,2,12
Region4,27.382474,-99.555534,2,6
Region6,27.397963,-109.833243,1,12
Region6,27.3986667,-109.8333611,2,37
Region4,27.402512,-109.827721,2,6
Region8,27.415627,-99.538742,3,45.6666666667
Region4,27.417041,-99.515,2,12
Region6,27.4211333,-99.5328,1,12
Region9,27.4244444,-99.5437222,2,12.5
Region4,27.428787,-99.554827,2,12
Region4,27.429367,-99.531769,4,18.5
Region4,27.44142,-99.550015,2,12
Region4,27.441813,-99.508393,2,18.5
Region9,27.451306,-109.944889,1,50
Vacio,27.45199,-99.51857,2,12
Region4,27.454125,-99.53685,2,12
Region4,27.454277,-99.567124,2,12
Region4,27.454865,-109.89368,2,12
Region6,27.45519,-109.940164,1,12
Region6,27.45609,-109.921555,2,12
Region4,27.456934,-99.499002,2,6
Region4,27.457271,-99.508004,2,12
Vacio,27.46304,-99.516315,4,12
Vacio,27.465559,-99.495342,2,12
Region3,27.465609,-110.11584,2,12
Region4,27.4675861,-99.5902472,2,12
Region4,27.468339,-99.509138,2,12
Region4,27.470593,-99.540511,2,12
Region9,27.471045,-109.939124,1,50
Region3,27.471653,-109.912976,2,6
Region3,27.471901,-99.632754,2,12
Region4,27.471918,-99.487874,2,6
Region4,27.4727,-99.521215,2,12
Region4,27.472846,-99.560073,2,12
Region4,27.475213,-99.502547,2,18.5
Region4,27.478771,-99.516148,2,12
Region4,27.479281,-109.931049,2,12
Region4,27.47951,-99.525711,2,12
Region4,27.4800889,-99.5096611,2,12
Region4,27.48135,-99.549822,2,12
Region8,27.48211,-99.483532,1,100
Region4,27.482297,-99.567493,2,12
Region3,27.483004,-109.971424,2,12
Region5,27.4833444,-109.9694111,1,100
Region4,27.484551,-99.520789,2,6
Vacio,27.4864722,-99.505,4,12
Region4,27.486786,-99.497377,2,12
Region4,27.487844,-99.486904,2,6
Region3,27.489284,-99.557722,2,6
Region4,27.490135,-99.529619,6,14.1666666667
Region3,27.4903,-109.928733,2,6
Region4,27.491004,-99.515526,2,12
Region4,27.491361,-99.540412,2,6
Region4,27.493218,-99.590868,2,18.5
Region4,27.493349,-99.495063,2,18.5
Region4,27.493782,-99.507757,2,12
Region8,27.495057,-99.525613,1,100
Region3,27.497536,-99.5060055,2,12
Region4,27.498855,-99.556824,3,12
Region3,27.506901,-99.53701,2,18.5
Region2,27.507326,-109.943251,1,12
Region4,27.511812,-99.56308,2,6
Region4,27.512582,-99.594889,2,6
Region3,27.519481,-109.927533,2,12
Region9,27.527086,-109.954373,1,25
Vacio,27.532696,-99.569662,3,12
Region4,27.53655,-99.5320611,2,12
Region3,27.546481,-105.046831,2,12
Region7,27.567456,-109.942874,2,12
Region4,27.572314,-99.592125,2,12
Region3,27.586494,-101.181694,2,12
Region4,27.5934889,-99.5391028,2,12
Region9,27.603725,-110.289125,1,62
Region4,27.613788,-99.676207,3,12
Region3,27.66816,-105.15562,2,12
Region3,27.671797,-105.162648,3,12
Region3,27.680706,-105.175433,2,12
Region7,27.686473,-105.165667,1,25
Region3,27.693297,-105.172874,2,12
Region4,27.694703,-99.756797,2,12
Region3,27.718231,-101.164506,2,12
Region9,27.757262,-101.366768,1,62
Region4,27.791198,-110.431019,2,12
Region3,27.7935,-105.18383,2,12
Region8,27.8802889,-110.8707,1,100
Region4,27.89095,-110.90096,2,12
Region2,27.89995,-110.91687,1,0
Region2,27.91225,-110.94455,1,12
Region9,27.916834,-110.903055,1,62
Region2,27.9256,-110.9205194,1,0
Region2,27.9258,-110.8829,1,12
Region6,27.92724,-101.303943,1,75
Region5,27.927942,-110.869667,2,100
Region9,27.933233,-101.228633,1,62
Region9,27.933258,-101.2286186,1,37
Region9,27.935611,-110.934222,1,62
Region2,27.941784,-110.905143,1,12
Region4,27.951708,-110.800819,2,12
Region5,27.9517333,-110.9276611,1,100
Region9,27.958949,-110.814577,1,62
Region5,27.967757,-111.03596,1,100
Region2,27.970391,-111.10576,1,0
Region8,28.024561,-105.291031,1,100
Region3,28.0275,-105.290833,3,28.6666666667
Region9,28.069562,-100.110023,1,62
Region3,28.07973,-105.3693,2,12
Region3,28.167448,-105.461247,2,6
Region4,28.1738167,-105.4729083,2,12
Region3,28.184365,-105.485251,3,24.6666666667
Region5,28.188117,-105.466243,1,100
Region3,28.196279,-105.465984,3,24.6666666667
Region9,28.203434,-105.472398,1,87
Region5,28.211619,-105.437471,1,100
Region8,28.2522778,-111.027325,1,100
Region9,28.252859,-111.028424,1,62
Region3,28.314166,-106.475902,2,6
Region9,28.382693,-106.675918,2,43.5
Region5,28.388857,-106.860756,2,6
Region4,28.396185,-106.896133,2,12
Region5,28.398006,-106.933471,1,100
Region7,28.398678,-106.851767,1,100
Region5,28.4067083,-106.8615194,3,24.6666666667
Region3,28.407794,-106.866472,2,12
Region7,28.420816,-106.848511,1,100
Region6,28.448405,-106.913393,1,100
Region5,28.495668,-111.014956,1,100
Region3,28.51836,-106.91383,2,12
Region3,28.5239083,-105.926025,4,12
Region6,28.52781,-106.17675,1,12
Region5,28.566295,-100.505152,1,62
Region6,28.573879,-106.911915,1,62
Region8,28.591084,-106.111414,1,100
Region3,28.596587,-106.023494,2,6
Region4,28.598744,-105.991012,2,18.5
Region9,28.598832,-106.038412,2,43.5
Region9,28.605401,-106.0989,1,87
Region3,28.6086944,-106.0190194,3,33
Region3,28.612048,-106.048183,3,33
Region2,28.61258,-106.120009,1,12
Region9,28.613972,-106.012556,1,62
Region3,28.614469,-106.090223,2,6
Region2,28.614737,-106.105815,1,12
Region3,28.615818,-106.100698,3,20.6666666667
Region3,28.615843,-106.084032,3,16.3333333333
Region3,28.617199,-106.065078,3,24.6666666667
Region2,28.618992,-106.074689,2,12
Region9,28.6231944,-106.1123889,1,87
Region3,28.62527,-106.91133,2,12
Region2,28.628363,-106.067397,1,12
Region4,28.630167,-106.119278,2,12
Region3,28.631667,-106.061111,3,33
Region3,28.631944,-106.098611,3,24.6666666667
Region9,28.634999,-106.108472,1,62
Region3,28.635534,-106.018755,2,12
Region5,28.6361944,-106.04275,2,6
Region9,28.636232,-106.022889,1,87
Region9,28.637471,-106.076835,1,87
Region9,28.639997,-106.124755,2,43.5
Region3,28.641759,-106.077358,4,40.25
Region7,28.64198,-106.09121,1,100
Region3,28.6425278,-106.0718028,2,12
Region7,28.647937,-106.138794,1,12
Region3,28.649719,-106.114363,4,31
Region2,28.651119,-106.074483,1,12
Region9,28.6536861,-106.0738194,2,68.5
Region3,28.654704,-106.132111,2,6
Region9,28.655833,-106.128889,2,37.5
Region3,28.6559806,-106.0905139,2,6
Region3,28.656794,-105.970867,2,12
Region2,28.659345,-106.160581,1,12
Region9,28.662014,-106.075168,1,62
Region3,28.662125,-106.1031806,2,6
Region3,28.664395,-106.075164,4,12
Region5,28.6695083,-106.0937306,2,62.5
Region5,28.670142,-106.116408,2,6
Region9,28.672875,-106.1304722,1,12
Region3,28.67642,-106.081831,2,12
Region9,28.678778,-106.08625,1,87
Region3,28.679812,-106.128256,4,12
Region3,28.682424,-106.000165,2,12
Region9,28.6831667,-106.1110278,1,62
Region9,28.691034,-106.134812,1,62
Vacio,28.696328,-106.11797,2,12
Region3,28.699914,-106.087949,2,12
Region3,28.7009278,-106.1248472,3,24.6666666667
Region9,28.7012289,-106.144966,2,87
Region2,28.70256,-106.10401,1,12
Region7,28.714474,-106.105044,1,100
Region3,28.716717,-106.128818,1,12
Region4,28.722796,-100.912307,2,12
Region3,28.724005,-106.136815,3,20.6666666667
Region9,28.7250222,-106.1106833,1,50
Region4,28.728833,-106.147028,2,12
Region5,28.743184,-106.907058,1,100
Region3,28.7457306,-106.1592639,2,6
Region6,28.811466,-106.203096,1,12
Region9,28.823725,-105.9267056,1,50
Region9,28.857332,-111.386232,1,87
Region4,28.991278,-110.970494,2,12
Region9,29.008783,-110.946744,1,87
Region5,29.0462111,-110.9599,2,62
Region4,29.058754,-110.954004,2,12
Region2,29.0764333,-110.9589694,1,12
Region2,29.076714,-110.929768,1,12
Region9,29.079325,-110.992319,1,87
Vacio,29.080346,-111.078113,1,87
Region3,29.081526,-106.337059,2,12
Region3,29.08223,-110.944812,4,46.5
Region5,29.090856,-110.990492,1,100
Region9,29.092275,-110.9771417,1,12
Region9,29.096015,-110.9537,1,62
Region4,29.097892,-110.927274,2,12
Region9,29.099252,-110.917542,2,74.5
Region7,29.100676,-110.966423,1,100
Region7,29.109047,-110.952775,1,100
Region5,29.109131,-110.950636,1,100
Region8,29.109896,-110.989448,1,100
Region5,29.110008,-111.01265,1,100
Region9,29.1197667,-110.9527556,1,87
Region2,29.1256111,-110.9601694,2,6
Region4,29.126567,-110.998461,4,12
Region9,29.1340068,-110.9529733,1,87
Region4,29.141336,-110.906306,2,12
Region2,29.1425833,-110.9968111,1,12
Region4,29.144766,-110.954519,2,12
Region5,29.145586,-110.975133,1,100
Region3,29.216589,-106.383016,2,12
Region9,29.319278,-100.940972,1,62
Region5,29.3310389,-100.9472167,2,62
Region9,29.3443556,-100.9936778,1,62
Region4,29.3445833,-110.7468611,2,12
Region3,29.469755,-110.99467,2,12
Region3,29.518653,-106.306547,2,12
Region3,29.6424278,-106.3375472,2,12
Region3,29.766966,-106.379787,2,12
Region5,30.308199,-106.503045,6,12
Region3,30.47335,-106.523547,2,12
Region4,30.631986,-110.978669,2,6
Region3,30.781817,-106.509833,2,6
Region3,30.933355,-106.464057,2,12
Region3,31.146145,-106.496198,2,12
Region3,31.245054,-113.264092,2,12
Region2,31.274842,-110.962175,1,12
Region8,31.2775278,-110.9396389,1,100
Region9,31.290078,-110.939329,2,50
Region2,31.296054,-110.921281,1,12
Region3,31.2981028,-110.9545028,2,12
Region3,31.325236,-110.929924,2,12
Region4,31.32853,-110.93936,2,6
Region8,31.340499,-113.530694,1,100
Region3,31.405182,-106.420485,2,12
Region6,31.559761,-106.336586,1,12
Region6,31.581522,-106.370822,1,12
Region5,31.591672,-106.368981,1,37
Region5,31.59321,-106.34952,2,6
Region3,31.60862,-106.328396,2,12
Region5,31.6089444,-106.4724167,1,62
Region3,31.612364,-106.366856,2,12
Region5,31.61706,-106.41196,2,12
Region6,31.6199722,-106.4474472,1,12
Region5,31.620508,-106.353006,2,12
Region3,31.620961,-112.800074,2,6
Region6,31.6243194,-106.3953639,1,12
Region5,31.637186,-106.405417,2,12
Region5,31.6547031,-106.4444046,2,12
Region3,31.655527,-106.428532,2,12
Region6,31.656369,-106.462703,3,12
Region9,31.657246,-106.4414927,1,87
Region3,31.660806,-106.372444,2,6
Region3,31.663865,-106.471163,2,12
Region5,31.664225,-106.428169,2,12
Region3,31.665025,-106.402898,2,12
Region4,31.667642,-106.43737,2,12
Region3,31.6716361,-106.3416278,2,12
Region5,31.674856,-106.386467,2,12
Vacio,31.678545,-106.43871,2,12
Region4,31.68286,-106.40633,2,12
Region5,31.68844,-106.34884,2,12
Region8,31.690995,-106.384677,1,100
Region3,31.691697,-106.40049,2,12
Region3,31.692111,-106.365389,2,6
Region3,31.695081,-106.432304,2,12
Region3,31.700214,-106.396205,2,12
Region3,31.7016111,-106.41225,2,12
Region8,31.706445,-106.39736,1,100
Region3,31.7076556,-106.48385,2,12
Region8,31.7077778,-106.4053056,1,100
Region3,31.70825,-106.434065,2,6
Region3,31.714158,-106.442796,2,12
Region3,31.7227268,-106.4068985,2,12
Region3,31.724766,-106.424802,2,12
Region3,31.725004,-106.392542,2,6
Region7,31.72846,-106.408013,1,25
Region8,31.7303,-106.46423,1,100
Region7,31.731878,-106.439549,1,100
Region3,31.734184,-106.390481,2,12
Region6,31.735233,-116.638713,1,87
Region8,31.737396,-106.403964,1,100
Region4,31.7382778,-106.4752778,2,12
Region8,31.738407,-106.485507,1,100
Region3,31.7387428,-106.4643707,4,15.25
Region8,31.739578,-106.432968,1,100
Region4,31.73964,-106.492996,2,12
Region3,31.743,-106.4219,2,12
Region4,31.743375,-106.4538889,2,12
Region4,31.745278,-106.483944,4,12
Region3,31.7474079,-106.4407654,2,12
Region3,31.748315,-106.466596,2,6
Region3,31.7498056,-106.5188056,2,6
Region3,31.753671,-106.447785,2,12
Region3,31.757143,-106.467971,2,12
Region3,31.77629,-106.55904,2,12
Region6,31.822185,-116.598737,1,12
Region2,31.82774,-116.587048,1,12
Region6,31.8293917,-116.5992444,1,12
Region6,31.8646667,-116.6064806,1,12
Region5,31.864951,-116.593187,1,100
Region5,31.872641,-116.639204,3,28.6666666667
Region7,31.88118,-116.595715,1,25
Region2,31.887251,-116.6875,1,12
Region9,31.8896389,-116.57875,1,87
Region4,31.9011667,-116.5740861,2,18.5
Region7,32.032777,-113.569246,1,100
Region2,32.1041611,-116.878857,1,12
Region7,32.16763,-116.90282,1,100
Region9,32.300553,-116.989789,1,87
Region7,32.3147444,-116.6643361,1,100
Region7,32.34835,-117.0441806,1,12
Region5,32.357647,-115.188619,1,62
Region3,32.3774472,-117.05536,2,12
